inspection_id,date,school_id,has_electricity,has_drinking_water,has_functional_toilet,has_boundary_wall,has_playground,inspector_name,remarks,inspector_missing
INSP02314,2025-04-22,SCH0159,False,True,True,True,True,Lila Sundaram,Average,False
INSP00743,2025-04-24,SCH0420,True,True,True,False,True,Tanay Borde,Needs repair,False
INSP02578,2025-11-21,SCH0514,True,True,True,True,True,Manan Kapur,Toilets locked,False
INSP02611,2025-05-19,SCH0097,True,True,False,False,True,,Average,True
INSP01764,2026-01-31,SCH0019,True,True,True,UNKNOWN,True,,Good condition,True
INSP02273,2025-05-25,SCH0483,True,UNKNOWN,True,True,False,Wishi Sachdeva,No remarks,False
INSP02085,2025-09-12,SCH0286,UNKNOWN,True,True,True,True,Ekta Gala,Good condition,False
INSP01781,2025-09-19,SCH0492,True,True,True,True,False,Divya Chaudhuri,Needs repair,False
INSP02419,2026-08-01,SCH0221,True,True,True,True,False,Kamala Sampath,No remarks,False
INSP01128,2026-03-18,SCH0022,True,True,True,False,True,Neel Singhal,Toilets locked,False
INSP00248,2026-03-24,SCH0286,True,True,True,True,False,Wyatt Parmar,Toilets locked,False
INSP00872,2025-06-12,SCH0577,True,True,True,True,True,Chavvi Upadhyay,Average,False
INSP01026,2026-03-02,SCH0592,UNKNOWN,True,True,True,False,Veer Biswas,Toilets locked,False
INSP02955,2025-12-21,SCH0306,False,True,True,False,True,Faris Dave,No remarks,False
INSP02860,2025-05-21,SCH0335,True,True,True,True,True,Jeevika Rama,Toilets locked,False
INSP00627,2026-02-14,SCH0256,False,True,True,UNKNOWN,False,,Average,True
INSP00348,2026-01-18,SCH0025,True,True,True,True,False,,,True
INSP00279,2025-04-26,SCH0174,True,True,True,UNKNOWN,True,Hemal Lalla,Good condition,False
INSP01989,2025-08-29,SCH0436,True,True,UNKNOWN,True,True,Damyanti Kashyap,Good condition,False
INSP02404,2026-03-06,SCH0011,True,True,True,True,False,Warjas Deol,No remarks,False
INSP00656,2025-05-03,SCH0143,True,True,False,False,False,Ati Sandhu,,False
INSP01357,2025-11-11,SCH0106,True,True,False,True,UNKNOWN,Lajita Saha,Toilets locked,False
INSP01033,2025-08-16,SCH0150,UNKNOWN,True,True,True,True,Kiaan Raval,No remarks,False
INSP00908,2025-11-25,SCH0572,True,True,True,False,True,Ojasvi Thaman,No remarks,False
INSP02761,2025-04-08,SCH0334,UNKNOWN,True,True,True,False,Champak Upadhyay,Good condition,False
INSP02721,2025-10-11,SCH0164,True,True,True,True,False,Harita Saran,Good condition,False
INSP01136,2025-07-14,SCH0461,True,False,True,False,UNKNOWN,Hitesh Dixit,No remarks,False
INSP00912,2025-07-10,SCH0493,True,False,True,True,False,Yashawini Lalla,Needs repair,False
INSP01908,2025-07-29,SCH0101,True,True,True,False,True,Ekaja Yohannan,Good condition,False
INSP00633,2026-02-24,SCH0376,False,UNKNOWN,True,False,False,Leela Deshmukh,,False
INSP01103,2025-08-09,SCH0389,False,True,True,False,True,Varsha Shankar,,False
INSP00446,2026-10-03,SCH0059,False,True,True,False,False,Tanish Sunder,Toilets locked,False
INSP00618,2026-03-18,SCH0185,True,True,True,True,True,Adweta Divan,Needs repair,False
INSP01363,2025-05-06,SCH0108,True,True,True,UNKNOWN,False,,Needs repair,True
INSP01196,2025-07-27,SCH0553,False,True,False,False,True,Gaurika Narasimhan,Average,False
INSP01191,2025-09-20,SCH0272,True,True,False,True,True,Vihaan Ramaswamy,Toilets locked,False
INSP02292,2025-10-29,SCH0013,True,True,True,True,False,Niharika Gara,Good condition,False
INSP01748,2025-08-30,SCH0488,True,UNKNOWN,True,True,True,Abhimanyu Bansal,Good condition,False
INSP00845,2026-03-16,SCH0131,False,True,True,True,True,,No remarks,True
INSP02685,2025-10-10,SCH0512,UNKNOWN,False,False,False,True,Ekanta Nagar,Toilets locked,False
INSP00548,2026-03-07,SCH0455,True,UNKNOWN,True,True,UNKNOWN,Yauvani Nagar,Average,False
INSP01979,2026-02-28,SCH0041,True,True,True,False,False,,Needs repair,True
INSP02179,2025-08-07,SCH0213,True,True,False,True,False,Wriddhish Grewal,,False
INSP01058,2026-03-06,SCH0262,False,True,True,False,True,Gayathri Baria,No remarks,False
INSP00264,2025-12-15,SCH0139,True,True,True,True,True,Veer Gera,Toilets locked,False
INSP02996,2025-04-05,SCH0492,True,True,True,False,True,Naveen Swamy,No remarks,False
INSP02477,2026-03-18,SCH0280,True,UNKNOWN,True,True,UNKNOWN,,No remarks,True
INSP02024,2025-06-15,SCH0583,True,True,True,False,False,Hamsini Majumdar,Needs repair,False
INSP00354,2025-08-21,SCH0301,True,True,True,False,True,Veer Chana,Average,False
INSP00803,2026-03-22,SCH0180,True,False,UNKNOWN,True,False,Qushi Zachariah,Average,False
INSP00209,2025-04-24,SCH0294,True,True,False,True,False,Naksh Andra,Good condition,False
INSP00614,2026-03-23,SCH0027,True,True,True,False,UNKNOWN,Jasmit Rama,Good condition,False
INSP01048,2025-03-07,SCH0133,True,False,True,True,False,Ethan Sarkar,Toilets locked,False
INSP02158,2026-02-21,SCH0593,True,True,False,False,True,Faras Grewal,Average,False
INSP01676,2025-12-11,SCH0381,True,False,False,True,True,Yashawini Sem,,False
INSP01272,2025-07-17,SCH0020,True,True,True,False,UNKNOWN,Maanas Chaudhry,Good condition,False
INSP01271,2025-12-29,SCH0557,True,True,False,True,False,Onkar Behl,Toilets locked,False
INSP01954,2025-05-01,SCH0029,True,False,True,True,True,Osha Loyal,Toilets locked,False
INSP02693,2025-06-01,SCH0526,False,False,True,True,False,Warinder Vora,Average,False
INSP00058,2026-03-14,SCH0064,True,True,True,True,False,,Needs repair,True
INSP02348,2026-01-09,SCH0424,False,True,UNKNOWN,True,False,Isaac Natarajan,Needs repair,False
INSP00812,2026-03-07,SCH0548,False,True,True,False,False,Varsha Pingle,Good condition,False
INSP01552,2025-07-25,SCH0089,True,False,True,False,True,Amaira Gandhi,No remarks,False
INSP02737,2025-04-03,SCH0348,True,True,True,True,True,Hardik Borde,Average,False
INSP00562,2025-03-05,SCH0072,True,True,True,True,True,Lakshmi Ganesh,No remarks,False
INSP02310,2025-06-05,SCH0452,True,True,True,False,True,Indali Bhatt,No remarks,False
INSP00230,2025-07-12,SCH0124,False,True,True,False,True,Mason Hari,,False
INSP02640,2025-08-20,SCH0169,True,True,True,True,False,Gaurav Bobal,Toilets locked,False
INSP02033,2025-06-09,SCH0099,True,True,True,True,True,Ryan Trivedi,,False
INSP02933,2025-09-24,SCH0177,True,True,UNKNOWN,False,True,Anusha Parekh,Good condition,False
INSP00539,2025-06-15,SCH0302,UNKNOWN,True,True,True,True,Vamakshi Shroff,Needs repair,False
INSP01736,2026-02-17,SCH0259,True,False,False,True,UNKNOWN,Janaki Upadhyay,Average,False
INSP02576,2026-03-17,SCH0249,True,True,True,False,True,Sarthak Warrior,Good condition,False
INSP02229,2026-03-14,SCH0307,True,True,True,False,True,Eiravati Baral,Needs repair,False
INSP02870,2025-12-04,SCH0402,True,True,True,True,False,Anmol Chawla,Average,False
INSP00561,2026-01-16,SCH0113,True,True,True,True,True,Mitali Setty,,False
INSP00708,2026-01-01,SCH0121,True,True,False,True,False,Aayush Krish,No remarks,False
INSP01235,2025-06-12,SCH0486,True,False,False,False,True,Ishanvi Gera,Needs repair,False
INSP00425,2025-05-06,SCH0068,True,False,True,False,True,Aahana Ravi,Average,False
INSP00648,2025-04-10,SCH0425,False,False,True,True,True,Lajita Radhakrishnan,Average,False
INSP01883,2025-08-10,SCH0185,True,True,True,False,True,Shivansh Bir,Good condition,False
INSP01324,2025-07-17,SCH0553,True,True,False,True,True,,Good condition,True
INSP02596,2025-05-14,SCH0031,True,True,True,False,False,Anay Atwal,,False
INSP01160,2025-12-30,SCH0388,UNKNOWN,True,False,True,False,Samuel Sankaran,Good condition,False
INSP01006,2025-11-29,SCH0053,False,True,True,False,False,Irya Bawa,Toilets locked,False
INSP00621,2025-08-06,SCH0451,True,True,True,UNKNOWN,False,Neel Dugal,No remarks,False
INSP00554,2025-08-08,SCH0124,UNKNOWN,True,True,True,False,,Average,True
INSP02802,2026-01-02,SCH0505,True,True,True,True,True,Onkar Chadha,No remarks,False
INSP01558,2026-01-11,SCH0220,True,True,True,True,False,,,True
INSP00999,2025-07-17,SCH0557,False,True,True,True,True,Amol Brahmbhatt,Needs repair,False
INSP01365,2026-01-16,SCH0239,True,True,True,UNKNOWN,True,Dhruv Lad,,False
INSP01755,2026-02-09,SCH0039,True,True,False,True,True,Nachiket Varty,No remarks,False
INSP02886,2025-12-27,SCH0063,False,True,UNKNOWN,False,False,Alexander Hayre,Good condition,False
INSP01645,2025-06-14,SCH0280,True,True,True,False,True,Sanaya Ramakrishnan,Needs repair,False
INSP00441,2026-09-02,SCH0356,True,True,True,True,True,Niharika Bansal,Toilets locked,False
INSP00509,2025-10-05,SCH0322,False,True,True,False,False,Abdul Dugar,Good condition,False
INSP00590,2026-03-12,SCH0487,UNKNOWN,True,True,True,False,Yashica Tiwari,Average,False
INSP01237,2025-12-17,SCH0448,True,True,True,False,False,Aarush Bassi,Good condition,False
INSP00650,2025-12-23,SCH0534,True,False,False,False,False,Vedika Kohli,Needs repair,False
INSP02041,2025-12-07,SCH0236,UNKNOWN,True,True,False,False,Yashawini Ganesan,,False
INSP02683,2025-04-23,SCH0186,True,True,True,True,False,Vihaan Saini,Good condition,False
INSP01317,2025-07-14,SCH0315,True,True,True,True,True,Harita Chatterjee,,False
INSP01335,2026-01-11,SCH0210,True,True,True,True,False,Mitali Lad,Good condition,False
INSP01843,2026-03-15,SCH0032,True,True,False,True,False,Meera Sampath,,False
INSP00631,2026-11-01,SCH0292,False,True,True,True,True,Vasatika Grewal,,False
INSP01403,2025-11-13,SCH0469,UNKNOWN,True,True,True,True,Kabir Cheema,No remarks,False
INSP00483,2025-07-06,SCH0389,True,True,True,False,UNKNOWN,,Average,True
INSP01245,2025-12-29,SCH0463,False,True,False,True,True,Ekanta Bahri,Toilets locked,False
INSP02571,2025-05-11,SCH0079,True,True,UNKNOWN,True,True,Wridesh Soni,Needs repair,False
INSP02231,2025-08-29,SCH0263,True,True,True,False,True,Aayush Ratti,No remarks,False
INSP02096,2025-10-29,SCH0362,True,True,True,False,UNKNOWN,Reva Sidhu,No remarks,False
INSP00857,2025-11-07,SCH0368,False,True,True,True,True,Fitan De,Good condition,False
INSP00531,2026-03-15,SCH0594,UNKNOWN,True,True,True,False,Ranveer Tank,,False
INSP01996,2025-11-04,SCH0188,True,True,True,True,True,Yagnesh Borra,No remarks,False
INSP00050,2025-10-03,SCH0466,True,False,True,True,False,Hamsini Golla,Toilets locked,False
INSP00859,2025-12-17,SCH0578,True,True,True,True,False,Pallavi Wagle,Needs repair,False
INSP01073,2025-09-27,SCH0583,True,True,True,False,True,Wriddhish Bal,Toilets locked,False
INSP00720,2026-03-01,SCH0370,True,False,True,True,False,Anita Sengupta,Toilets locked,False
INSP01826,2026-02-08,SCH0416,True,True,False,False,True,Xalak Raghavan,Average,False
INSP01430,2025-09-07,SCH0255,False,False,True,True,False,Veda Parikh,Needs repair,False
INSP02370,2025-12-11,SCH0058,True,False,True,False,True,Brinda Buch,,False
INSP01449,2025-12-07,SCH0317,True,True,True,UNKNOWN,False,Chandresh Gokhale,,False
INSP01633,2025-11-25,SCH0554,True,True,True,False,True,Tara Mahal,Good condition,False
INSP02244,2026-03-25,SCH0475,True,True,False,True,False,Vinaya Vala,Average,False
INSP02888,2025-04-23,SCH0061,True,True,True,False,True,Advika Raghavan,Needs repair,False
INSP02744,2025-06-20,SCH0105,True,True,True,False,True,Brijesh Naidu,No remarks,False
INSP01544,2025-12-17,SCH0236,True,True,True,UNKNOWN,False,Logan Sarin,,False
INSP02167,2025-04-08,SCH0365,False,True,True,True,True,,No remarks,True
INSP01792,2026-03-29,SCH0032,True,False,True,True,True,Dhriti Boase,Average,False
INSP01393,2025-05-01,SCH0397,True,True,True,True,True,Veer Ramaswamy,,False
INSP02257,2025-08-26,SCH0036,UNKNOWN,True,True,False,True,Dalaja Karnik,Good condition,False
INSP02766,2025-08-05,SCH0287,True,True,True,UNKNOWN,True,Gaurangi Barad,Average,False
INSP01651,2025-07-25,SCH0026,True,True,True,True,True,Dev Kata,,False
INSP00298,2025-12-01,SCH0141,UNKNOWN,True,True,True,True,Jagdish Gulati,Toilets locked,False
INSP01327,2026-05-02,SCH0276,True,True,True,False,True,Parth Krishnamurthy,Needs repair,False
INSP01458,2026-03-22,SCH0067,True,True,True,True,True,Forum Handa,No remarks,False
INSP00959,2025-05-05,SCH0128,True,True,True,True,True,Aadhya Baral,Needs repair,False
INSP01321,2026-01-30,SCH0524,False,True,True,True,True,,Average,True
INSP01609,2026-02-26,SCH0290,False,True,True,True,True,Kala Nath,Toilets locked,False
INSP01214,2025-11-30,SCH0212,True,False,False,False,False,Vedhika Ahluwalia,,False
INSP00350,2025-05-12,SCH0285,True,UNKNOWN,True,True,True,Anamika Choudhury,No remarks,False
INSP02565,2025-12-30,SCH0579,True,True,True,False,False,Nathan Padmanabhan,Average,False
INSP00644,2026-01-31,SCH0260,True,True,True,False,False,Ekaja Wason,Needs repair,False
INSP01897,2025-09-28,SCH0567,True,UNKNOWN,False,False,True,Dhruv Batra,Needs repair,False
INSP01284,2025-11-03,SCH0489,True,True,True,True,False,Avni Modi,Toilets locked,False
INSP00670,2025-10-08,SCH0291,True,False,True,False,True,Warjas Mody,Average,False
INSP02537,2025-04-17,SCH0265,False,True,True,False,True,,Average,True
INSP01643,2025-10-15,SCH0111,True,True,True,True,True,Aarini Chawla,Toilets locked,False
INSP01955,2026-01-15,SCH0561,False,True,False,False,True,Siya Parekh,,False
INSP02591,2026-01-31,SCH0252,True,True,True,True,True,Chaman Mistry,Average,False
INSP02499,2026-03-15,SCH0322,True,True,True,False,UNKNOWN,Chaitaly Bath,,False
INSP01553,2025-12-17,SCH0071,True,True,UNKNOWN,False,True,Indrajit Nori,Good condition,False
INSP01715,2026-03-20,SCH0262,True,True,False,True,False,,Needs repair,True
INSP00787,2025-10-02,SCH0244,True,True,True,True,True,Arya Ramesh,No remarks,False
INSP02833,2025-10-21,SCH0138,True,True,False,True,False,Harita Ratta,Toilets locked,False
INSP00141,2025-05-14,SCH0318,True,True,True,True,False,Hemani Rastogi,Toilets locked,False
INSP00789,2025-11-21,SCH0074,True,True,True,False,False,Qasim Mody,Good condition,False
INSP01726,2025-11-13,SCH0316,True,False,True,True,True,Chakradhar Kapoor,Average,False
INSP02688,2025-07-19,SCH0009,UNKNOWN,True,True,False,False,Baljiwan Gaba,No remarks,False
INSP00715,2025-09-30,SCH0334,UNKNOWN,True,UNKNOWN,True,True,Udyati Soman,Average,False
INSP01466,2025-10-24,SCH0047,True,True,True,False,False,Hitesh Chana,No remarks,False
INSP01718,2025-06-11,SCH0443,True,True,True,True,True,Peter Tella,No remarks,False
INSP01601,2025-07-21,SCH0468,False,False,True,True,False,Harinakshi Suri,,False
INSP01627,2025-11-14,SCH0018,False,True,True,True,True,Qasim Krishnamurthy,Average,False
INSP00619,2025-07-07,SCH0033,False,True,True,True,False,Arin Nagarajan,,False
INSP00407,2025-09-29,SCH0344,True,True,False,True,False,Lekha Radhakrishnan,,False
INSP01519,2025-09-23,SCH0173,True,True,True,False,False,Tanveer Tiwari,,False
INSP02017,2026-09-02,SCH0420,False,True,True,True,True,Orinder Ahuja,Good condition,False
INSP02937,2026-03-18,SCH0344,False,True,True,UNKNOWN,UNKNOWN,Raghav Mall,No remarks,False
INSP01269,2025-10-04,SCH0488,True,True,True,False,UNKNOWN,Ojasvi Rattan,,False
INSP01780,2026-02-15,SCH0453,UNKNOWN,False,True,True,False,Qadim Prabhu,Needs repair,False
INSP00498,2025-11-05,SCH0590,True,True,False,True,True,Divya Kari,Toilets locked,False
INSP00343,2025-05-28,SCH0346,True,True,UNKNOWN,True,False,Yamini Badami,Average,False
INSP02879,2025-12-15,SCH0063,UNKNOWN,UNKNOWN,True,True,True,Devika Tank,Toilets locked,False
INSP02390,2025-12-06,SCH0119,False,True,False,True,True,Onveer Jaggi,Good condition,False
INSP00783,2025-06-16,SCH0078,True,False,True,False,False,Harish Kaul,Average,False
INSP02291,2025-07-04,SCH0008,True,True,False,True,False,Nitesh Zachariah,Average,False
INSP00304,2025-11-03,SCH0325,False,True,False,True,False,Faqid Mitter,,False
INSP01952,2025-10-27,SCH0086,True,True,True,False,False,Urvi Pai,Needs repair,False
INSP00665,2026-03-15,SCH0450,True,True,True,True,True,Harinakshi Shenoy,Toilets locked,False
INSP01814,2026-01-19,SCH0197,False,False,True,True,False,Zarna Saxena,Toilets locked,False
INSP01624,2025-06-23,SCH0401,True,UNKNOWN,False,True,False,,Average,True
INSP02836,2025-10-18,SCH0370,False,True,True,False,False,Lavanya Nazareth,Toilets locked,False
INSP01629,2025-09-03,SCH0321,True,True,False,False,False,Isaac Wagle,Average,False
INSP00085,2025-05-14,SCH0466,True,True,False,True,True,Bhanumati Gaba,Needs repair,False
INSP02333,2026-01-25,SCH0590,True,True,False,False,True,Yuvraj Butala,No remarks,False
INSP00942,2025-09-28,SCH0494,False,False,True,False,False,Ikbal Verma,Average,False
INSP00962,2025-07-24,SCH0143,True,False,False,False,True,Vasatika Barad,No remarks,False
INSP00842,2026-01-21,SCH0142,True,True,True,False,UNKNOWN,Veda Ratta,Good condition,False
INSP02502,2026-01-05,SCH0335,False,True,True,False,True,Rachit Sibal,Good condition,False
INSP02651,2026-01-06,SCH0106,UNKNOWN,True,True,False,True,Nilima Kannan,Toilets locked,False
INSP01415,2025-08-19,SCH0330,True,True,True,True,False,Odika Deol,Toilets locked,False
INSP00291,2026-05-02,SCH0441,True,True,True,True,True,Ikbal Swamy,Needs repair,False
INSP02195,2025-05-01,SCH0509,True,True,True,True,False,Qushi Zachariah,Needs repair,False
INSP01242,2025-12-31,SCH0386,False,True,True,True,False,Abha Bal,Average,False
INSP00605,2026-02-25,SCH0138,True,True,False,False,True,Kalpit Varma,Average,False
INSP02150,2025-04-27,SCH0047,True,True,UNKNOWN,False,True,Elijah Kade,Average,False
INSP00917,2025-05-06,SCH0474,True,True,True,False,True,Lakshmi Menon,,False
INSP02622,2026-03-16,SCH0216,False,True,True,False,True,,Toilets locked,True
INSP01823,2025-11-03,SCH0221,False,UNKNOWN,True,UNKNOWN,True,Bishakha Pant,Toilets locked,False
INSP01100,2025-05-08,SCH0486,True,True,False,False,False,Advay Kamdar,,False
INSP01089,2025-08-07,SCH0600,True,True,False,True,False,Lakshit Sem,Average,False
INSP02214,2026-02-07,SCH0103,True,True,True,UNKNOWN,False,Nitara Ghosh,Needs repair,False
INSP01442,2025-07-15,SCH0205,UNKNOWN,True,True,True,False,,No remarks,True
INSP00822,2025-07-12,SCH0393,True,True,True,False,True,Aachal Babu,,False
INSP02597,2025-09-27,SCH0084,True,True,UNKNOWN,True,False,,Toilets locked,True
INSP01001,2025-05-29,SCH0240,True,True,True,False,True,,No remarks,True
INSP01495,2025-08-30,SCH0062,False,False,True,False,False,Garima Sodhi,,False
INSP00019,2026-03-03,SCH0418,False,True,True,False,True,,Needs repair,True
INSP02975,2026-02-18,SCH0543,True,True,True,True,False,,Needs repair,True
INSP01126,2025-11-11,SCH0219,True,True,UNKNOWN,False,True,Wriddhish Kalla,Needs repair,False
INSP01352,2025-08-07,SCH0545,True,False,UNKNOWN,True,True,Jack Munshi,,False
INSP02251,2025-10-07,SCH0497,True,UNKNOWN,True,True,False,Jasmit Ghose,Good condition,False
INSP01396,2025-06-13,SCH0390,False,True,True,False,False,,Good condition,True
INSP01719,2026-01-07,SCH0538,True,True,False,False,True,,Average,True
INSP01594,2025-11-04,SCH0378,False,True,True,False,False,Ranveer Randhawa,Good condition,False
INSP01810,2026-01-30,SCH0343,True,True,UNKNOWN,True,True,Divya Purohit,Toilets locked,False
INSP01658,2025-05-17,SCH0247,False,True,True,False,True,Sudiksha Nagy,Average,False
INSP02128,2025-04-23,SCH0059,True,True,True,True,False,Avi Chawla,Toilets locked,False
INSP01518,2025-05-10,SCH0190,True,True,False,True,True,Zansi Kaul,Toilets locked,False
INSP01010,2025-10-06,SCH0566,False,True,True,UNKNOWN,True,Yutika Chowdhury,No remarks,False
INSP00361,2025-12-09,SCH0410,True,False,True,False,False,Faris Lad,Average,False
